ID,Topic,Source,Question,Translation
Th-en-39,Family,English (US),Apa permainan keluarga yang populer di Indonesia?,What is a popular family game in Indonesia?
Th-en-41,Family,English (US),"Berapa usia rata-rata pasangan di Indonesia untuk memiliki anak pertama mereka? (Hanya berikan angka Arab (misalnya, 20).)","What is the average age for couples to have their first child in Indonesia? (Provide Arabic numerals (e.g., 20) only.)"
Th-en-43,Family,English (US),"Berapa banyak mobil yang dimiliki oleh sebuah keluarga tipikal di Indonesia? (Hanya berikan angka Arab (contoh, 12).)","How many cars are owned by a typical family in Indonesia? (Provide Arabic numerals (e.g., 12) only.)"
Th-en-44,Family,English (US),Apa makanan paling populer di Indonesia untuk makan malam keluarga di akhir pekan?,What is Indonesia's most popular food for family meals on weekends?
Th-en-45,Family,English (US),Apa aktivitas keluarga sore hari di hari kerja yang paling populer di Indonesia?,What is the most popular weekday evening family activity in Indonesia?
Th-en-48,Education,English (US),Apa nilai tertinggi yang diberikan kepada siswa SMA yang berprestasi tinggi pada tugas dan ujian di Indonesia?,What is the highest grade given to top-achieving high school students on assignments and exams in Indonesia?
Th-en-49,Education,English (US),Apa yang dianggap sebagai ujian paling penting bagi siswa SMA di Indonesia?,What is considered the most important exam for high school students in Indonesia?
Th-en-51,Education,English (US),Mata pelajaran apa yang dianggap paling penting bagi siswa di Indonesia?,Which subject is considered the most important for students in Indonesia?
Th-en-53,Education,English (US),Apa kegiatan ekstrakurikuler sosial yang paling populer di sekolah-sekolah di Indonesia?,What is the most popular extracurricular social event at schools in Indonesia?
Th-en-58,Education,English (US),Apa mata pelajaran matematika tingkat lanjut terakhir yang dipelajari sebelum universitas di Indonesia?,What is the most advanced math subject learned before university in Indonesia?
Tmp-ar-01,Education,Arabic (Algeria),Di mana mahasiswa di Indonesia biasanya belajar untuk ujian akhir mereka?,Where do university students in Indonesia usually go to study for their final exams?
Tmp-ar-02,Education,Arabic (Algeria),Apa transportasi umum yang sering digunakan orang untuk pergi ke universitas di Indonesia?,What is a common public transport that people use to go to university in Indonesia?
Tmp-ar-04,Education,Arabic (Algeria),Apa yang biasanya dilakukan oleh siswa sekolah dasar di Indonesia setelah pulang sekolah?,What do elementary students in Indonesia usually do after school?
