ID,Topic,Source,Question,Translation
Th-en-12,Sport,English (US),درایران کدام ورزش در مسابقات بین‌المللی بیشترین موفقیت را کسب کرده است؟,In which sport has Iran been most successful in international competitions?
Th-en-15,Sport,English (US),درایران محبوب‌ترین ورزش زمستانی چیست؟,What is the most popular winter sport in Iran?
Th-en-19,Work life,English (US),کدام شهر یا منطقه درایران به صنعت تولیدی معروف است؟,What is a city or region in Iran known for manufacturing industry?
Th-en-21,Work life,English (US),در کشور شما مهم‌ ترین مزیتی که معمولاً به کارمندان ارائه می‌شود، چیست؟,What is regarded as the most important perk typically offered to employees in Iran?
Th-en-22,Work life,English (US),بدترین دوره اقتصادی برایایران چه زمانی بود؟,What was the most catastrophic economic period for Iran?
Th-en-24,Work life,English (US),کدام منطقه درایران مرکز عمده‌ای برای کارکنان فناوری و استارت‌آپ‌ها است؟,What region in Iran is a major hub for tech workers and start ups?
Th-en-27,Work life,English (US),مهم‌ترین صنعت درایران چیست؟,What is the most important industry in Iran?
Th-en-35,Family,English (US),درایران کدام یک از وعده‌های غذایی روزانه معمولاً با اعضای خانواده به اشتراک گذاشته می‌شود؟ (مثلاً صبحانه، ناهار، شام),"Which one of the daily meals is commonly shared with family members in Iran? (e.g., breakfast, lunch, dinner)"
Th-en-36,Family,English (US),درایران یک فعالیت خانوادگی محبوب با فرزند برای انجام دادن در آخر هفته‌ها چیست؟,What is a popular family activity with a child to do on weekends in Iran?
Th-en-37,Family,English (US),در کشور شما در چه سنی فرزندان  معمولاً از والدین خود مستقل می‌شوند؟ (فقط اعداد را وارد کنید.),"At what age do children typically become independent from their parents in Iran? (Provide Arabic numerals (e.g., 12) only.)"
Th-en-38,Family,English (US),درایران مهم‌ترین تعطیلی خانوادگی چیست؟,What is the most important family holiday in Iran?
Th-en-39,Family,English (US),درایران یک بازی خانوادگی محبوب چیست؟,What is a popular family game in Iran?
Th-en-41,Family,English (US),در کشور شما میانگین سنی زوج‌ها برای داشتن اولین فرزند چقدر است؟ (فقط اعداد ارائه دهید.),"What is the average age for couples to have their first child in Iran? (Provide Arabic numerals (e.g., 20) only.)"
Th-en-43,Family,English (US),در کشور شما یک خانواده معمولی چند ماشین دارد؟ (فقط اعداد را وارد کنید.),"How many cars are owned by a typical family in Iran? (Provide Arabic numerals (e.g., 12) only.)"
Th-en-44,Family,English (US),درایران محبوب‌ ترین غذا برای وعده‌های غذایی خانوادگی در آخر هفته‌ها چیست؟,What is Iran's most popular food for family meals on weekends?
Th-en-45,Family,English (US),درایران محبوب‌ترین فعالیت خانوادگی عصرهای روز های غیر آخر هفته چیست؟,What is the most popular weekday evening family activity in Iran?
Th-en-48,Education,English (US),درایران بالاترین نمره‌ای که به دانش‌آموزان برتر دبیرستانی در تکالیف و امتحانات داده می‌شود چیست؟,What is the highest grade given to top-achieving high school students on assignments and exams in Iran?
Th-en-49,Education,English (US),درایران مهم‌ترین امتحان برای دانش‌آموزان دبیرستانی چه امتحانی است؟,What is considered the most important exam for high school students in Iran?
Th-en-51,Education,English (US),درایران کدام درس برای دانش‌آموزان مهم‌ترین تلقی می‌شود؟,Which subject is considered the most important for students in Iran?
Th-en-53,Education,English (US),درایران محبوب‌ترین رویداد اجتماعی فوق‌برنامه در مدارس چیست؟,What is the most popular extracurricular social event at schools in Iran?
Th-en-58,Education,English (US),درایران پیشرفته‌ترین درس ریاضی که قبل از دانشگاه تدریس می‌شود، چیست؟,What is the most advanced math subject learned before university in Iran?
Tmp-ar-01,Education,Arabic (Algeria),در ایران دانشجویان دانشگاه معمولاً برای مطالعه برای امتحانات نهایی خود به کجا می‌روند؟,Where do university students in Iran usually go to study for their final exams?
Tmp-ar-02,Education,Arabic (Algeria),در ایران یک وسیله حمل و نقل عمومی رایج که مردم برای رفتن به دانشگاه استفاده می‌کنند چیست؟,What is a common public transport that people use to go to university in in Iran?
Tmp-ar-04,Education,Arabic (Algeria),در ایران دانش‌آموزان دبستانی معمولاً بعد از مدرسه چه کارهایی انجام می‌دهند؟,What do elementary students in Iran usually do after school?
