ID,Topic,Source,Question,Translation
Th-en-37,Family,English (US),ماهو متوسط السن الذي يصبح فيه الأبناء مستقلين عن والديهم عادة في الجزائر؟ (استعمل الأرقام العربية مثل 7، 8.),"At what age do children typically become independent from their parents in Algeria? (Provide Arabic numerals (e.g., 12) only.)"
Th-en-38,Family,English (US),ما هو أهم عيد عائلي في الجزائر؟,What is the most important family holiday in Algeria?
Th-en-39,Family,English (US),ما هي اللعبة العائلية الأكثر شعبية في الجزائر؟,What is a popular family game in Algeria?
Th-en-41,Family,English (US),ما هو متوسط سن الأزواج عند إنجاب طفلهم الأول في الجزائر؟  (استعمل الأرقام العربية مثل 7، 8.),"What is the average age for couples to have their first child in Algeria? (Provide Arabic numerals (e.g., 20) only.)"
Th-en-43,Family,English (US),ماهو متوسط عدد السيارات التي تمتلكها العائلة الواحدة في الجزائر؟ (استعمل الأرقام العربية مثل 7، 8.),"How many cars are owned by a typical family in Algeria? (Provide Arabic numerals (e.g., 12) only.)"
Th-en-44,Family,English (US),ما هو أكثرالأطعمة شعبية في وجبات العائلة عند عطل نهاية الأسبوع في الجزائر؟,What is Algeria's most popular food for family meals on weekends?
Th-en-45,Family,English (US),ما هي أشهر النشاطات العائلية المسائية في أيام الأسبوع في الجزائر؟,What is the most popular weekday evening family activity in Algeria?
Th-en-48,Education,English (US),ما هي أعلى درجة يتم منحها على الواجبات والامتحانات للطلاب المتفوقين في المدارس الثانوية في الجزائر؟,What is the highest grade given to top-achieving high school students on assignments and exams in Algeria?
Th-en-49,Education,English (US),ما هو أهم اختبار لطلاب الثانوية في الجزائر؟,What is considered the most important exam for high school students in Algeria?
Th-en-51,Education,English (US),ماهي أهم مادة بالنسبة للطلاب في الجزائر؟,Which subject is considered the most important for students in Algeria?
Th-en-53,Education,English (US),ما هو أشهر نشاط اجتماعي في المدارس الجزائرية؟,What is the most popular extracurricular social event at schools in Algeria?
Th-en-58,Education,English (US),ما هو أصعب موضوع في مادة الرياضيات يُدرس قبل الجامعة في الجزائر؟,What is the most advanced math subject learned before university in Algeria?
Tmp-ar-01,Education,Arabic (Algeria),أين يذهب طلاب الجامعة عادة للمذاكرة لامتحاناتهم النهائية في الجزائر؟,Where do university students in Algeria usually go to study for their final exams?
Tmp-ar-02,Education,Arabic (Algeria),ما هي وسيلة النقل العام الشائعة بين الناس للذهاب إلى الجامعة في الجزائر؟,What is a common public transport that people use to go to university in Algeria?
Tmp-ar-04,Education,Arabic (Algeria),ما الذي يفعله تلاميذ الإبتدائي في الجزائر عادة بعد المدرسة؟,What do elementary students in Algeria usually do after school?
