ID,Topic,Source,Question,Translation
Sa-en-37,Family,English (UK),Azərbaycanda ən məşhur ailə stolüstü oyunu hansıdır?,What is the most popular family boardgame in Azerbaijan?
Sa-en-6,Food,English (UK),Azərbaycanda ən populyar teykevey yeməyi nədir?,What is the most popular takeaway food in Azerbaijan?
Sa-en-7,Food,English (UK),Azərbaycanda populyar qəlyanaltılar hansılardır?,What are popular snacks in Azerbaijan?
Sa-en-9,Food,English (UK),Azərbaycandan gələnlər çimərlikdə nə yeyirlər?,What do people from Azerbaijan eat at the beach?
Ta-pe-10,Family,Persian (Iran),"Azərbaycanda kişilər adətən neçə yaşında evlənirlər? (Yalnız ərəb rəqəmləri (məsələn, 20) göstərin.)","At what age do men usually get married in Azerbaijan? (Provide Arabic numerals (e.g., 20) only.)"
Ta-pe-11,Family,Persian (Iran),"Azərbaycanda qadınlar adətən neçə yaşında evlənirlər? (Yalnız ərəb rəqəmləri (məsələn, 20) göstərin.)","At what age do women usually get married in Azerbaijan? (Provide Arabic numerals (e.g., 20) only.)"
Ta-pe-13,Family,Persian (Iran),"Sizin valideynlərinizin nəsli üçün Azərbaycanda ailədə orta hesabla neçə nəfər olub? (Yalnız ərəb rəqəmləri (məsələn, 20) göstərin.)","In your parents' generation, what was the average number of members in their family in Azerbaijan? (Provide Arabic numerals (e.g., 20) only.)"
Ta-pe-17,Sport,Persian (Iran),Olimpiya Oyunlarında Azərbaycanda ən populyar idman növü hansıdır?,"In the Olympic Games, which sport is the most popular in Azerbaijan?"
Ta-pe-21,Sport,Persian (Iran),Uşaqlar adətən Azərbaycanda harada futbol oynayırlar?,Where do children usually play soccer in Azerbaijan?
Ta-pe-22,Sport,Persian (Iran),Azərbaycanda qadınlar arasında hansı gündəlik idman məşqi populyardır?,Which daily exercise is popular among women in Azerbaijan?
Ta-pe-23,Sport,Persian (Iran),Azərbaycanda kişilər arasında hansı gündəlik idman məşqi populyardır?,Which daily exercise is popular among men in Azerbaijan?
Ta-pe-25,Sport,Persian (Iran),"Azərbaycanda milli idman liqasında ən məşhur rəqabət hansıdır? (məsələn, ___ və ___)","What is the most famous rivalry in a national sports league in Azerbaijan? (e.g., ___ vs ___)"
Ta-pe-29,Sport,Persian (Iran),Azərbaycanda ən çox maaş alan peşəkar idman növü hansıdır?,Which professional sport is the highest paying in Azerbaijan?
Ta-pe-30,Sport,Persian (Iran),Azərbaycanda idmanla bağlı ən populyar televiziya proqramı hansıdır/hansı idi?,What is/was the most popular sports-related TV program in Azerbaijan?
Ta-pe-32,Holidays/Celebration/Leisure,Persian (Iran),Azərbaycanda adətən ilin hansı günü atəşfəşanlığa həsr olunur?,What day of the year is usually dedicated to fireworks in Azerbaijan?
Ta-pe-37,Holidays/Celebration/Leisure,Persian (Iran),Azərbaycanda adətən Yeni il gecəsinin ümumi simvolu hansıdır?,What is the common symbol of New Year's Eve that is usually found in Azerbaijan?
Ta-pe-42,Holidays/Celebration/Leisure,Persian (Iran),Azərbaycanlılar Yeni il ərəfəsində adətən hansı yeməkləri yeyirlər?,What food do people from Azerbaijan usually eat on New Year's Eve?
Ta-pe-45,Holidays/Celebration/Leisure,Persian (Iran),Azərbaycanda ilin ən uzun gecəsi qeyd olunanda adətən nə yeyilir?,What is usually eaten during the celebration of the longest night of the year in Azerbaijan?
Th-en-01,Sport,English (US),Azərbaycanda ən populyar yay idman növü hansıdır?,What is the most popular summer sport in Azerbaijan?
Th-en-03,Sport,English (US),Azərbaycanda ən populyar peşəkar idman liqası hansıdır?,What is the most popular professional sports league in Azerbaijan?
Th-en-05,Sport,English (US),Azərbaycanda ən məşhur qadın idman komandası hansıdır?,What is the most popular women's sports team in Azerbaijan?
Th-en-09,Sport,English (US),Azərbaycanda ən məşhur turnir hansıdır?,What is the most popular tournament in Azerbaijan?
Th-en-11,Sport,English (US),Azərbaycanda ən məşhur idmançı kimdir?,Who is the most popular sportperson in Azerbaijan?
Th-en-12,Sport,English (US),Azərbaycan beynəlxalq yarışlarda hansı idman növündə ən çox uğur qazanıb?,In which sport has Azerbaijan been most successful in international competitions?
Th-en-15,Sport,English (US),Azərbaycanda ən populyar qış idman növü hansıdır?,What is the most popular winter sport in Azerbaijan?
Th-en-19,Work life,English (US),Azərbaycanda hansı şəhər və ya rayon istehsal sənayesi ilə məşhurdur?,What is a city or region in Azerbaijan known for manufacturing industry?
Th-en-21,Work life,English (US),Azərbaycanda işçilərə adətən təklif edilən ən önəmli imtiyaz nə hesab olunur?,What is regarded as the most important perk typically offered to employees in Azerbaijan?
Th-en-22,Work life,English (US),Azərbaycan üçün ən faciəli iqtisadi dövr nə vaxt olub?,What was the most catastrophic economic period for Azerbaijan?
Th-en-24,Work life,English (US),Azərbaycanda texnologiya işçiləri və startaplar üçün əsas mərkəz olan bölgə hansıdır?,What region in Azerbaijan is a major hub for tech workers and start ups?
Th-en-27,Work life,English (US),Azərbaycanda ən önəmli sənaye sahəsi hansıdır?,What is the most important industry in Azerbaijan?
Th-en-35,Family,English (US),"Azərbaycanda gündəlik yeməklərdən hansı adətən ailə üzvləri ilə birlikdə yeyilir? (məsələn, səhər yeməyi, nahar, şam yeməyi)","Which one of the daily meals is commonly shared with family members in Azerbaijan? (e.g., breakfast, lunch, dinner)"
Th-en-36,Family,English (US),Azərbaycanda həftə sonları ailə ilə birlikdə uşaqla nə etmək populyardır?,What is a popular family activity with a child to do on weekends in Azerbaijan?
Th-en-37,Family,English (US),"Azərbaycanda uşaqlar adətən neçə yaşında valideynlərindən müstəqil olurlar? (Yalnız ərəb rəqəmləri (məsələn, 12) göstərin.)","At what age do children typically become independent from their parents in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)"
Th-en-38,Family,English (US),Azərbaycanda ən vacib ailə bayramı hansıdır?,What is the most important family holiday in Azerbaijan?
Th-en-39,Family,English (US),Azərbaycanda məşhur ailə oyunu nədir?,What is a popular family game in Azerbaijan?
Th-en-41,Family,English (US),"Azərbaycanda ilk uşaq dünyaya gətirən cütlüklərin orta yaşı neçədir? (Yalnız ərəb rəqəmləri (məsələn, 20) göstərin.)","What is the average age for couples to have their first child in Azerbaijan? (Provide Arabic numerals (e.g., 20) only.)"
Th-en-43,Family,English (US),"Azərbaycanda tipik bir ailənin neçə maşını var? (Yalnız ərəb rəqəmləri (məsələn, 12) göstərin.)","How many cars are owned by a typical family in Azerbaijan? (Provide Arabic numerals (e.g., 12) only.)"
Th-en-44,Family,English (US),Azərbaycanda ailə yeməkləri üçün həftə sonları ən populyar yemək nədir?,What is Azerbaijan's most popular food for family meals on weekends?
Th-en-45,Family,English (US),Azərbaycanda həftə içi axşamlarının ən populyar ailə fəaliyyəti nədir?,What is the most popular weekday evening family activity in Azerbaijan?
Th-en-48,Education,English (US),Azərbaycanda tapşırıq və imtahanlarda yüksək nəticə göstərən orta məktəb şagirdlərinə verilən ən yüksək qiymət hansıdır?,What is the highest grade given to top-achieving high school students on assignments and exams in Azerbaijan?
Th-en-49,Education,English (US),Azərbaycanda orta məktəb şagirdləri üçün ən önəmli imtahan hansı hesab olunur?,What is considered the most important exam for high school students in Azerbaijan?
Th-en-51,Education,English (US),Azərbaycanda tələbələr üçün ən vacib hesab edilən fənn hansıdır?,Which subject is considered the most important for students in Azerbaijan?
Th-en-53,Education,English (US),Azərbaycanda məktəblərdə ən populyar məktəbdənkənar sosial tədbir hansıdır?,What is the most popular extracurricular social event at schools in Azerbaijan?
Th-en-58,Education,English (US),Azərbaycanda universitetə ​​qədər öyrənilən ən ağır riyaziyyat mövzusu hansıdır?,What is the most advanced math subject learned before university in Azerbaijan?
Tmp-ar-01,Education,Arabic (Algeria),Azərbaycanda universitet tələbələri final imtahanlarına hazırlaşmaq üçün adətən hara gedirlər?,Where do university students in Azerbaijan usually go to study for their final exams?
Tmp-ar-02,Education,Arabic (Algeria),Azərbaycanda insanların universitetə getmək üçün istifadə etdikləri ümumi ictimai nəqliyyat vasitəsi nədir?,What is a common public transport that people use to go to university in Azerbaijan?
Tmp-ar-04,Education,Arabic (Algeria),Azərbaycanda ibtidai sinif şagirdləri adətən məktəbdən sonra nə edirlər?,What do elementary students in Azerbaijan usually do after school?
